5.096900000000000874e-01,5.096900000000000874e-01,5.096900000000000874e-01,5.096900000000000874e-01,5.526600000000000401e-01,9.173450000000000770e-01,9.173450000000000770e-01,9.173450000000000770e-01,5.096900000000000874e-01,5.096900000000000874e-01
6.519200000000000550e-01,6.519200000000000550e-01,6.519200000000000550e-01,7.091100000000000181e-01,7.720249999999999613e-01,9.173450000000000770e-01,1.001079999999999970e+00,9.173450000000000770e-01,6.519200000000000550e-01,6.519200000000000550e-01
5.096900000000000874e-01,5.096900000000000874e-01,5.096900000000000874e-01,5.096900000000000874e-01,5.526600000000000401e-01,9.173450000000000770e-01,9.173450000000000770e-01,9.173450000000000770e-01,5.096900000000000874e-01,5.096900000000000874e-01
6.519200000000000550e-01,6.519200000000000550e-01,6.519200000000000550e-01,7.091100000000000181e-01,7.720249999999999613e-01,9.173450000000000770e-01,1.001079999999999970e+00,9.173450000000000770e-01,6.519200000000000550e-01,6.519200000000000550e-01
5.096900000000000874e-01,5.096900000000000874e-01,5.096900000000000874e-01,5.096900000000000874e-01,5.526600000000000401e-01,9.173450000000000770e-01,9.173450000000000770e-01,9.173450000000000770e-01,5.096900000000000874e-01,5.096900000000000874e-01
6.519200000000000550e-01,6.519200000000000550e-01,6.519200000000000550e-01,7.091100000000000181e-01,7.720249999999999613e-01,9.173450000000000770e-01,1.001079999999999970e+00,9.173450000000000770e-01,6.519200000000000550e-01,6.519200000000000550e-01
5.096900000000000874e-01,5.096900000000000874e-01,5.096900000000000874e-01,5.096900000000000874e-01,5.526600000000000401e-01,9.173450000000000770e-01,9.173450000000000770e-01,9.173450000000000770e-01,5.096900000000000874e-01,5.096900000000000874e-01
6.519200000000000550e-01,6.519200000000000550e-01,6.519200000000000550e-01,7.091100000000000181e-01,7.720249999999999613e-01,9.173450000000000770e-01,1.001079999999999970e+00,9.173450000000000770e-01,6.519200000000000550e-01,6.519200000000000550e-01
4.405000000000000027e-01,4.405000000000000027e-01,4.405000000000000027e-01,6.496900000000001008e-01,7.399300000000000876e-01,8.491100000000000314e-01,8.491100000000000314e-01,8.491100000000000314e-01,4.405000000000000027e-01,4.405000000000000027e-01
5.134850000000000803e-01,5.134850000000000803e-01,5.134850000000000803e-01,5.428350000000000675e-01,6.926600000000000534e-01,7.919200000000000683e-01,8.491100000000000314e-01,8.491100000000000314e-01,5.134850000000000803e-01,5.134850000000000803e-01
4.405000000000000027e-01,4.405000000000000027e-01,4.405000000000000027e-01,6.496900000000001008e-01,7.399300000000000876e-01,8.491100000000000314e-01,8.491100000000000314e-01,8.491100000000000314e-01,4.405000000000000027e-01,4.405000000000000027e-01
5.134850000000000803e-01,5.134850000000000803e-01,5.134850000000000803e-01,5.428350000000000675e-01,6.926600000000000534e-01,7.919200000000000683e-01,8.491100000000000314e-01,8.491100000000000314e-01,5.134850000000000803e-01,5.134850000000000803e-01
4.405000000000000027e-01,4.405000000000000027e-01,4.405000000000000027e-01,6.496900000000001008e-01,7.399300000000000876e-01,8.491100000000000314e-01,8.491100000000000314e-01,8.491100000000000314e-01,4.405000000000000027e-01,4.405000000000000027e-01
5.134850000000000803e-01,5.134850000000000803e-01,5.134850000000000803e-01,5.428350000000000675e-01,6.926600000000000534e-01,7.919200000000000683e-01,8.491100000000000314e-01,8.491100000000000314e-01,5.134850000000000803e-01,5.134850000000000803e-01
4.405000000000000027e-01,4.405000000000000027e-01,4.405000000000000027e-01,6.496900000000001008e-01,7.399300000000000876e-01,8.491100000000000314e-01,8.491100000000000314e-01,8.491100000000000314e-01,4.405000000000000027e-01,4.405000000000000027e-01
5.134850000000000803e-01,5.428350000000000675e-01,5.428350000000000675e-01,5.428350000000000675e-01,6.926600000000000534e-01,7.919200000000000683e-01,8.491100000000000314e-01,8.491100000000000314e-01,5.428350000000000675e-01,5.428350000000000675e-01
4.168050000000000366e-01,4.168050000000000366e-01,4.168050000000000366e-01,6.699300000000000255e-01,7.791100000000000803e-01,8.420250000000000234e-01,8.420250000000000234e-01,8.420250000000000234e-01,4.168050000000000366e-01,4.168050000000000366e-01
5.406300000000000550e-01,5.406300000000000550e-01,5.406300000000000550e-01,5.406300000000000550e-01,7.219200000000001172e-01,8.420250000000000234e-01,8.420250000000000234e-01,8.420250000000000234e-01,5.406300000000000550e-01,5.406300000000000550e-01
4.168050000000000366e-01,4.168050000000000366e-01,4.168050000000000366e-01,4.168050000000000366e-01,7.791100000000000803e-01,8.420250000000000234e-01,8.420250000000000234e-01,8.420250000000000234e-01,4.168050000000000366e-01,4.168050000000000366e-01
5.406300000000000550e-01,5.406300000000000550e-01,5.406300000000000550e-01,5.406300000000000550e-01,7.219200000000001172e-01,8.420250000000000234e-01,8.420250000000000234e-01,8.420250000000000234e-01,5.406300000000000550e-01,5.406300000000000550e-01
4.168050000000000366e-01,4.168050000000000366e-01,4.168050000000000366e-01,6.699300000000000255e-01,7.791100000000000803e-01,8.420250000000000234e-01,8.420250000000000234e-01,8.420250000000000234e-01,4.168050000000000366e-01,4.168050000000000366e-01
5.406300000000000550e-01,5.406300000000000550e-01,5.406300000000000550e-01,5.796900000000000386e-01,7.219200000000001172e-01,8.420250000000000234e-01,9.112250000000000627e-01,8.420250000000000234e-01,5.406300000000000550e-01,5.406300000000000550e-01
4.168050000000000366e-01,4.168050000000000366e-01,4.168050000000000366e-01,6.699300000000000255e-01,7.791100000000000803e-01,8.420250000000000234e-01,8.420250000000000234e-01,8.420250000000000234e-01,4.168050000000000366e-01,4.168050000000000366e-01
5.406300000000000550e-01,5.406300000000000550e-01,5.406300000000000550e-01,5.796900000000000386e-01,7.219200000000001172e-01,8.420250000000000234e-01,9.112250000000000627e-01,8.420250000000000234e-01,5.406300000000000550e-01,5.406300000000000550e-01
5.834850000000000314e-01,5.834850000000000314e-01,5.834850000000000314e-01,6.451200000000000268e-01,7.196900000000000519e-01,8.099300000000000388e-01,8.099300000000000388e-01,8.099300000000000388e-01,5.834850000000000314e-01,5.834850000000000314e-01
5.105000000000000648e-01,5.105000000000000648e-01,5.105000000000000648e-01,5.105000000000000648e-01,6.806300000000000683e-01,7.626600000000001156e-01,8.099300000000000388e-01,7.626600000000001156e-01,5.105000000000000648e-01,5.105000000000000648e-01
5.834850000000000314e-01,5.834850000000000314e-01,5.834850000000000314e-01,6.451200000000000268e-01,7.196900000000000519e-01,8.099300000000000388e-01,8.099300000000000388e-01,8.099300000000000388e-01,5.834850000000000314e-01,5.834850000000000314e-01
5.105000000000000648e-01,5.105000000000000648e-01,5.105000000000000648e-01,5.834850000000000314e-01,6.806300000000000683e-01,7.626600000000001156e-01,8.099300000000000388e-01,7.626600000000001156e-01,5.105000000000000648e-01,5.105000000000000648e-01
5.834850000000000314e-01,5.834850000000000314e-01,5.834850000000000314e-01,6.451200000000000268e-01,7.196900000000000519e-01,8.099300000000000388e-01,8.099300000000000388e-01,8.099300000000000388e-01,5.834850000000000314e-01,5.834850000000000314e-01
5.105000000000000648e-01,5.105000000000000648e-01,5.105000000000000648e-01,5.105000000000000648e-01,6.806300000000000683e-01,7.626600000000001156e-01,8.099300000000000388e-01,7.626600000000001156e-01,5.105000000000000648e-01,5.105000000000000648e-01
5.834850000000000314e-01,5.834850000000000314e-01,5.834850000000000314e-01,6.451200000000000268e-01,7.196900000000000519e-01,8.099300000000000388e-01,8.099300000000000388e-01,8.099300000000000388e-01,5.834850000000000314e-01,5.834850000000000314e-01
5.105000000000000648e-01,5.105000000000000648e-01,5.105000000000000648e-01,5.834850000000000314e-01,6.806300000000000683e-01,7.626600000000001156e-01,8.099300000000000388e-01,7.626600000000001156e-01,5.105000000000000648e-01,5.105000000000000648e-01
